year_month,depth,Temperature,Salinity,Oxygen_1,CO2,Alkalinity,NO3_plus_NO2,NO2,PO4,Silicate,POC,PON,TOC,Bact_Enum,year,CO2_rolling,Alkalinity_rolling
1997-04-01,684.8736111111111,15.743305555555557,35.80066666666667,223.11944444444444,2071.5,2403.3,10.6625,0.0010833333333333333,0.7663888888888889,10.528055555555556,20.2475,2.9265,52.52608695652174,2.477777777777778,1997,2066.701837121212,2390.405744949495
1997-05-01,434.42,17.67846956521739,35.81297222222222,223.96969696969697,2069.4166666666665,2402.1499999999996,10.46638888888889,0.02413888888888889,0.7358333333333333,10.426944444444445,15.9365,2.2350000000000003,52.58695652173913,3.7055555555555557,1997,2066.6087815656565,2390.501578282828
1997-06-01,502.721,17.58013,35.74525714285714,225.9,2072.7066666666665,2385.1,10.523142857142858,0.002485714285714286,0.7302857142857142,10.454285714285714,18.287894736842105,2.53,53.15909090909091,3.2444444444444445,1997,2067.1648926767675,2390.5515782828284
1997-07-01,442.3686440677966,19.44534745762712,35.73119444444445,223.16111111111113,2070.293333333333,2388.3733333333334,11.121666666666666,0.00625,0.7563888888888889,10.797222222222222,17.86842105263158,2.124761904761905,52.72608695652174,2.9166666666666665,1997,2067.4847916666663,2392.4993560606063
1997-08-01,460.5885714285714,18.484845714285715,35.80269444444444,222.69444444444446,2078.6933333333336,2409.7,10.8025,0.0035277777777777777,0.7366666666666667,10.870555555555557,18.156,2.332,52.72173913043478,2.6166666666666667,1997,2068.7453472222223,2394.224356060606
1997-09-01,684.5,17.20745833333333,35.84421212121212,220.2342857142857,2066.9066666666668,2396.35,10.524857142857144,0.004742857142857142,0.7111428571428572,10.463142857142856,18.0985,2.2555,52.72173913043478,2.1066666666666665,1997,2069.193819444444,2395.059078282828
1997-10-01,457.5974137931034,19.288956896551728,35.794114285714286,223.88055555555556,2064.5066666666667,2385.9,10.257777777777779,0.001888888888888889,0.6991666666666667,10.452222222222224,19.427,2.678,52.72173913043478,2.6888888888888887,1997,2069.3825694444445,2394.550744949495
1997-11-01,526.4864583333333,18.079885416666666,35.73222222222222,221.0111111111111,2070.306666666667,2388.133333333333,10.6425,0.005138888888888889,0.7905555555555556,10.926111111111112,17.1055,2.54,52.40869565217392,2.5999999999999996,1997,2070.0115972222225,2394.811856060606
1997-12-01,682.0611111111111,16.43006944444444,35.75835483870968,222.88285714285712,2063.85,2383.0,10.73542857142857,0.0014,0.7411428571428572,10.722222222222221,14.7195,2.091,52.46363636363637,2.8833333333333333,1997,2070.364652777778,2394.713939393939
1998-01-01,477.27924528301884,17.640377358490568,35.73585294117647,222.39166666666668,2072.4,2388.6846153846154,10.948333333333332,0.008944444444444444,0.7883333333333333,11.027222222222223,12.664,2.0115000000000003,52.10434782608696,3.011111111111111,1998,2070.432013888889,2393.993212898213
