time,depth,Temperature,Salinity,Oxygen_1,CO2,Alkalinity,NO3_plus_NO2,NO2,PO4,Silicate,POC,PON,TOC,TN,Bact_Enum,POP,TDP,SRP,Bio_Si,Litho_Si,Prochlorococcus,Synechococcus,Picoeukaryotes,Nanoeukaryotes,yyyymmdd,time_unitless,decimal_year
UTC,m,"degrees Celsius ( \u00b0C)",dimensionless,micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),microequivalents,micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micrograms per kilogram (ug/kg),micrograms per kilogram (ug/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),cells times 10^8 per kilogram,micromoles per kilogram (umol/kg),nanomoles per kilogram (nmol/kg),nanomoles per kilogram (nmol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),cells per milliliter (cells/mL),cells per milliliter (cells/mL),cells per milliliter (cells/mL),cells per milliliter (cells/mL),unitless,unitless,unitless
2006-10-10T02:13:00Z,500.7,16.442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,500.7,16.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009,80.0,8.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,500.7,16.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,500.8,16.436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,51.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,500.8,16.442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,500.8,16.449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,62.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,500.8,16.452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,500.9,16.437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,69.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,500.9,16.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,500.9,16.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,107.0,42.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,500.9,16.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,74.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,501.0,16.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011,67.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,501.0,16.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,199.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,501.0,16.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,185.0,107.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,501.2,16.447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,108.0,106.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,501.3,16.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,86.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,501.4,16.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,230.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,501.4,16.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,486.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,501.5,16.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009,55.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T02:13:00Z,501.7,16.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,312.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,213,2006.7728
2006-10-10T04:42:00Z,19.6,26.578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,20.0,26.576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,20.4,26.572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.0,16.496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.2,16.482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.3,16.475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.3,16.489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.4,16.477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.4,16.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.6,16.482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.6,16.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.7,16.472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.9,16.474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.9,16.476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.9,16.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,502.9,16.481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,503.0,16.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,503.2,16.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,503.3,16.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,503.3,16.475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,503.4,16.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,503.6,16.464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,504.0,16.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T04:42:00Z,504.0,16.456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,442,2006.7732
2006-10-10T09:12:00Z,3.6,26.628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,10.1,26.634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,15.1,26.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,20.6,26.634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,25.3,26.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,29.7,26.621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,40.3,25.531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,51.1,23.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,61.5,22.461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,81.1,21.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,100.6,20.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T09:12:00Z,140.9,19.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,912,2006.7737
2006-10-10T13:09:00Z,3.1,26.583,36.392,203.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,5.6,26.583,36.39,201.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,10.2,26.585,36.391,201.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,14.5,26.588,36.394,205.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,14.7,26.589,36.392,202.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,19.2,26.59,36.394,201.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,29.4,26.587,36.391,204.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,34.2,26.573,36.395,202.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,41.0,25.411,36.565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,49.3,23.729,36.771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,61.1,22.253,36.82,227.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,72.2,21.597,36.836,220.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,80.7,20.482,36.734,209.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,88.9,20.157,36.729,215.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,100.2,19.667,36.688,209.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,122.3,19.166,36.658,210.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,140.1,18.974,36.648,206.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,160.4,18.727,36.621,200.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,199.7,18.364,36.596,204.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,251.9,18.245,36.587,207.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,301.0,18.159,36.582,208.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T13:09:00Z,402.2,17.756,36.505,201.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1309,2006.774
2006-10-10T18:40:00Z,2.4,26.719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,10.9,26.714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,20.0,26.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,40.5,23.889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,59.7,21.988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,80.7,20.205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,99.6,19.713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,120.7,19.344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,140.1,18.936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,160.0,18.682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,180.5,18.539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,200.7,18.416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,226.1,18.339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,251.3,18.319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,300.3,18.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,399.9,17.778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-10T18:40:00Z,499.0,16.706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061010,1840,2006.7748
2006-10-11T07:08:00Z,2.4,26.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,708,2006.7761
2006-10-11T07:08:00Z,10.1,26.646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,708,2006.7761
2006-10-11T07:08:00Z,21.5,26.641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,708,2006.7761
2006-10-11T07:08:00Z,40.5,24.502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,708,2006.7761
2006-10-11T07:08:00Z,61.3,22.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,708,2006.7761
2006-10-11T07:08:00Z,98.4,20.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,708,2006.7761
2006-10-11T10:08:00Z,20.0,26.571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,1008,2006.7765
2006-10-11T10:08:00Z,20.1,26.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,1008,2006.7765
2006-10-11T10:08:00Z,20.1,26.575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,1008,2006.7765
2006-10-11T10:08:00Z,20.2,26.577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,1008,2006.7765
2006-10-11T10:08:00Z,20.2,26.582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,1008,2006.7765
2006-10-11T10:08:00Z,20.2,26.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,1008,2006.7765
2006-10-11T10:08:00Z,20.2,26.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,1008,2006.7765
2006-10-11T10:08:00Z,20.2,26.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20061011,1008,2006.7765
